monacrosporium_eudermatum	Eukaryota	23	430497	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; Orbiliomycetes; Orbiliales; Orbiliaceae; Arthrobotrys	2759	4890	189478	189479	47021	13348
parvibaculum_lavamentivorans	Bacteria	30	256618	cellular organisms; Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Rhodobiaceae; Parvibaculum	2	1224	28211	356	119043	256616
delftia_lacustris	Bacteria	29	558537	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Delftia	2	1224	28216	80840	80864	80865
aeriscardovia_aeriphila	Bacteria	37	218139	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Aeriscardovia	2	201174	1760	85004	31953	240233
streptomyces_parvulus	Bacteria	27	146923	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Streptomycetales; Streptomycetaceae; Streptomyces	2	201174	1760	85011	2062	1883
clostridium_tagluense	Bacteria	15	360422	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Clostridiaceae; Clostridium	2	1239	186801	186802	31979	1485
alkalispirillum_mobile	Bacteria	37	85925	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Chromatiales; Ectothiorhodospiraceae; Alkalispirillum	2	1224	1236	135613	72276	85924
pseudomonas_bauzanensis	Bacteria	28	653930	cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas	2	1224	1236	72274	135621	286
kingella_potus	Bacteria	37	265175	cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Neisseriales; Neisseriaceae; Kingella	2	1224	28216	206351	481	32257
penicillium_notatum	Eukaryota	24	5076	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; Eurotiomycetes; Eurotiomycetidae; Eurotiales; Aspergillaceae; Penicillium; Penicillium chrysogenum species complex	2759	4890	147545	5042	1131492	5073
clavispora_opuntiae	Eukaryota	25	36912	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Saccharomycotina; Saccharomycetes; Saccharomycetales; Metschnikowiaceae; Clavispora	2759	4890	4891	4892	27319	36910
alkalibacillus_halophilus	Bacteria	30	368977	cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Bacillaceae; Alkalibacillus	2	1239	91061	1385	186817	331654
sphaerisporangium_krabiense	Bacteria	28	763782	cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Streptosporangiales; Streptosporangiaceae; Sphaerisporangium	2	201174	1760	85012	2004	321315
scytalidium_acidophilum	Eukaryota	24	1176732	cellular organisms; Eukaryota; Opisthokonta; Fungi; Dikarya; Ascomycota; saccharomyceta; Pezizomycotina; leotiomyceta; dothideomyceta; Dothideomycetes; Dothideomycetes incertae sedis; Acidomyces	2759	4890	147541	NA	NA	245561
